Feature	Gain	Cover	Frequency
cprestamos_personales	0.00345572171759216	0.00305742943077582	0.00075668982596134
cliente_edad_lag1	0.00338660300751781	0.00697308335488039	0.00811721813303983
varnueva_06_lag1	0.00338430465590981	0.00221167897000486	0.00116942973103116
mcuentas_saldo	0.003206597677457	0.00515044741866968	0.00612230859186902
mcuenta_corriente_tend6	0.00316596510883274	0.00502717653867832	0.00412739905069822
mvr_mpagominimo	0.00313312582953084	0.00230457832780098	0.0018573295728142
varnueva_03	0.00302693803923664	0.00549451956573666	0.00852995803810965
mprestamos_personales_delta1	0.00300134627567891	0.00299717647249637	0.00103184976267455
mtarjeta_visa_debitos_automaticos_tend6	0.00297308351258725	0.00425647752359966	0.00213248950952741
mpayroll_sobre_edad	0.00291934644978589	0.00410433382587204	0.000894269794317947
tcallcenter_tend6	0.00289609159010255	0.00399723497479879	0.00151337965192268
varnueva_07_delta1	0.00289305144185105	0.00141742412448427	0.00454013895576804
mautoservicio_avg6	0.00283274121452458	0.00180840718406128	0.00137579968356607
mv_fechaalta_lag1	0.00267460636280588	0.00267259317262144	0.00398981908234161
mpayroll_sobre_edad_lag1	0.00265280213192551	0.00330249605594668	0.00254522941459723
varnueva_02_tend6	0.00257201481012415	0.00259972638939431	0.00495287886083786
mcuenta_corriente_avg6	0.00255190883075528	0.00450076309942937	0.00440255898741143
mv_status01_avg6	0.0024957029782073	0.0014535246964254	0.000825479810139644
varnueva_07_avg6	0.00249467738857656	0.00232542283607633	0.0056407787026209
cproductos_tend6	0.00246988222241474	0.00545616849886768	0.00165095962027929
varnueva_04	0.00239718830476815	0.00505747003721409	0.00515924881337277
varnueva_08_avg6	0.00236299003744376	0.001278950822093	0.00275159936713215
mrentabilidad_annual_delta1	0.00232610180886458	0.00191381552251268	0.00481529889248126
varnueva_08_tend6	0.00231069200491941	0.00286339027889849	0.00405860906651991
ccomisiones_otras_avg6	0.00230085118819659	0.00418318892496352	0.00495287886083786
ccomisiones_mantenimiento_tend6	0.00229104922116787	0.00486699802951817	0.00116942973103116
varnueva_07_lag1	0.00227253986848195	0.00156770256910267	0.00474650890830295
Master_fechaalta_lag1	0.00226831812175458	0.00445962756321304	0.00625988856022563
mrentabilidad_annual_lag1	0.0022605239713082	0.00249347685836425	0.0056407787026209
mcomisiones_otras_avg6	0.00223809844047482	0.00272313381078974	0.00309554928802366
cliente_edad_avg6	0.00221379834958877	0.00533084543408296	0.00433376900323313
ctrx_quarter_normalizado_delta1	0.0022061915378384	0.0038722662674675	0.0037834491298067
mcaja_ahorro_dolares_delta1	0.00218219238042964	0.00483753353236427	0.00165095962027929
varnueva_03_avg6	0.0021594539295907	0.00268631964746303	0.00543440875008599
varnueva_03_lag1	0.00215114648119501	0.00290229645159474	0.00646625851276054
varnueva_04_tend6	0.0021468481165804	0.00161883651218153	0.00240764944624063
mv_mpagominimo_lag1	0.00209400811441552	0.0017941946868409	0.00130700969938777
mrentabilidad_annual	0.00209036516698448	0.0026620144647916	0.00405860906651991
mcomisiones_mantenimiento_avg6	0.00208836633314808	0.00437514094395001	0.003852239113985
cpayroll_trx_lag1	0.00206774905731275	0.0027130151174522	0.000412739905069822
mcuentas_saldo_delta1	0.00205935740579006	0.00407582024206793	0.00495287886083786
mtransferencias_recibidas_lag1	0.00201369520584149	0.00217647404465472	0.00357707917727179
mprestamos_personales_lag1	0.00199363653063712	0.000429922554877837	0.000619109857604733
ctrx_quarter_normalizado	0.00198968223607274	0.00514990856777146	0.00309554928802366
mcomisiones_mantenimiento_tend6	0.00198428477106946	0.00548895062704198	0.00171974960445759
Visa_fechaalta_tend6	0.00197109349644637	0.00485825450317879	0.00199490954117081
Master_fultimo_cierre_avg6	0.00195464577621502	0.00263858135906404	0.003852239113985
mrentabilidad_lag1	0.00193168876752746	0.00149884018764856	0.00405860906651991
ccomisiones_mantenimiento_avg6	0.0018992445218129	0.00521087267919712	0.00240764944624063
mv_fultimo_cierre_avg6	0.00186747600405399	0.0016663927453751	0.00364586916145009
mcuentas_saldo_avg6	0.0018663977619165	0.00204401181502847	0.00337070922473688
Master_Fvencimiento_lag1	0.00184024107525018	0.00156784479973191	0.00302675930384536
mdescubierto_preacordado	0.00183707675598464	0.00111106260008145	0.000481529889248126
mcomisiones_tend6	0.00182682759766993	0.00275713180765745	0.00309554928802366
mv_fechaalta	0.00178724639069613	0.00171316549098815	0.00337070922473688
mactivos_margen_lag1	0.00178360013153946	0.00359011564714759	0.00612230859186902
Visa_delinquency_avg6	0.00177805326538791	0.00181496686068195	0.000825479810139644
mv_mfinanciacion_limite	0.00177016086683618	0.000985857383532383	0.00165095962027929
mcuentas_saldo_lag1	0.00176625122328245	0.00265874316031902	0.00247643943041893
