Feature	Gain	Cover	Frequency
mpasivos_margen_lag1	0.00241504516816017	0.00329618273563817	0.00575959502040395
mactivos_margen_tend6	0.0024094539509323	0.00332045118639095	0.00359006147011726
mdescubierto_preacordado_avg6	0.00240594234916724	0.00131005182025321	0.000981455653701121
chomebanking_trx_delta1	0.00237301393295333	0.00361189854765238	0.00377085593264115
chomebanking_trx_avg6	0.00237185915446172	0.00242129521597417	0.00441655044165504
Visa_mfinanciacion_limite_lag1	0.00235421520417434	0.00229869176480613	0.00322847254506948
cproductos_avg6	0.00233019487348054	0.00329715989287755	0.00426158375949171
mcomisiones_mantenimiento_tend6	0.00232781445284341	0.00466420828574904	0.00299602252182447
mrentabilidad_delta1	0.002325852036335	0.00163567162546595	0.00346092256831448
ctarjeta_debito_trx_avg6	0.0022806834189433	0.00221698025195592	0.00462317268453949
ctarjeta_visa_trx_avg6	0.00224701048670446	0.00319752529794744	0.00464900046490005
tcallcenter_tend6	0.00223496228658716	0.00538307653028205	0.00322847254506948
mcomisiones	0.00221318724842535	0.00109295800244297	0.00302185030218503
chomebanking_trx_lag1	0.00221271537685844	0.00180378057547954	0.00451986156309727
Visa_mconsumospesos_tend6	0.00220726098127647	0.00196957486889889	0.00472648380598171
Visa_mconsumospesos_lag1	0.00220653305798789	0.00243550411600314	0.00488145048814505
mcuentas_saldo_lag1	0.0022044737607484	0.00201723897454276	0.00524303941319283
mrentabilidad_lag1	0.00219396293491288	0.00246937332123433	0.00439072266129449
cmobile_app_trx_avg6	0.00218679038055893	0.00201223898155516	0.00343509478795392
mpasivos_margen_avg6	0.00218100744413626	0.00320166381729831	0.0049072782685056
mrentabilidad_annual_avg6	0.00214535287682933	0.00218614392619669	0.00351257812903559
cproductos	0.00214116530385594	0.00295144412293773	0.00317681698434837
Visa_msaldopesos_tend6	0.00210822734494567	0.00268019708778109	0.00387416705408337
cliente_antiguedad_avg6	0.00210286630080618	0.00290348465490411	0.0042099281987706
ccomisiones_otras_avg6	0.00209425699990783	0.00407581490007057	0.00542383387571672
Master_fechaalta_tend6	0.00208193291437302	0.00124635593636504	0.00320264476470892
Master_mfinanciacion_limite_avg6	0.00205907490192029	0.00279015164460863	0.0046748282452606
cliente_antiguedad	0.00204728675919265	0.00299029559941313	0.00462317268453949
mcaja_ahorro_dolares_avg6	0.00202400126127012	0.00190617336285916	0.00369337259155948
Visa_mconsumosdolares_avg6	0.00195510172393477	0.00217225844798448	0.00371920037192004
cproductos_tend6	0.00195310728541902	0.00301415005054962	0.0015754946019939
mcaja_ahorro_delta1	0.00194944797400693	0.00234412046943034	0.00299602252182447
mtransferencias_recibidas_avg6	0.00193984880492792	0.00267404567374415	0.00413244485768893
mcomisiones_mantenimiento_avg6	0.00189169626176906	0.00194477722719783	0.00291853918074281
Visa_mconsumospesos	0.00188460958776846	0.00138079554303116	0.0035642336897567
Visa_mpagominimo_lag1	0.00187638550067839	0.00174170573884038	0.0037966837130017
Visa_fultimo_cierre_tend6	0.00187081503108971	0.00305238914233698	0.00250529469497391
cprestamos_personales_avg6	0.00186466290416039	0.00271461960522238	0.00147218348055168
Visa_fultimo_cierre_avg6	0.00184815682914914	0.00258339009546206	0.00340926700759337
Master_Fvencimiento_tend6	0.00183879904428661	0.00208134639669396	0.00361588925047781
cprestamos_personales_tend6	0.00182697371108122	0.00415634988606831	0.00061986672865334
Visa_mpagospesos	0.00178789952328343	0.0024122600804721	0.00544966165607728
mtransferencias_recibidas_tend6	0.00178371566484965	0.00194424409808436	0.0035642336897567
internet_avg6	0.00176446196291244	0.00247247757995047	0.00224701689136836
Visa_fultimo_cierre_lag1	0.00176266558879254	0.00196910868859375	0.00291853918074281
thomebanking_avg6	0.00174510776644464	0.00258350233317016	0.00250529469497391
Visa_msaldopesos_delta1	0.00173900539524163	0.00119077365732295	0.00266026137713725
ccomisiones_mantenimiento_tend6	0.00173430653598709	0.00409241623545641	0.00123973345730668
Visa_mlimitecompra_lag1	0.0017311863324974	0.00161553332546301	0.00266026137713725
Visa_mpagospesos_avg6	0.0017307928776272	0.00237837315349753	0.00320264476470892
mtarjeta_visa_debitos_automaticos_tend6	0.00170193889314304	0.00290834779665114	0.00263443359677669
mcomisiones_delta1	0.00169785318366642	0.00158358791393031	0.00291853918074281
ccallcenter_trx	0.00168377404889454	0.00242673529892248	0.00100728343406168
mactivos_margen_delta1	0.00167747942177865	0.00214853543311143	0.00255695025569503
mcomisiones_otras_avg6	0.00167626990346476	0.00282119078587548	0.0033317836665117
mcomisiones_otras_lag1	0.0016687250192772	0.00170090437832206	0.00338343922723281
Visa_Fvencimiento_tend6	0.00165813709930212	0.00170734573977158	0.00294436696110336
ccomisiones_otras	0.00165544315057188	0.00226876367839533	0.00258277803605558
Master_mfinanciacion_limite	0.00165497750838366	0.00211798905476478	0.00297019474146392
chomebanking_trx	0.0016528939802544	0.00178270056172398	0.0035642336897567
mcomisiones_lag1	0.00161797401207959	0.00132551650270921	0.00338343922723281
cmobile_app_trx_tend6	0.00159565919723202	0.00126556335256966	0.0028668836200217
Master_mlimitecompra	0.00155923387689246	0.00212827898815259	0.00289271140038225
mpayroll_avg6	0.00154783896752468	0.0023173921422417	0.00240198357353169
Master_fultimo_cierre	0.00153010201665055	0.0024737870198783	0.00278940027894003
Visa_mconsumototal_tend6	0.00152150314304673	0.00136234179319102	0.0028668836200217
mprestamos_personales_delta1	0.0014944734907576	0.00404440754035784	0.00116225011622501
cpayroll_trx_lag1	0.00148703145592133	0.000943117216234642	0.00103311121442223
mdescubierto_preacordado	0.0014834162045159	0.00150456764472127	0.000542383387571672
mtarjeta_visa_debitos_automaticos_avg6	0.00148330791878923	0.00122906049936331	0.00196291130740224
Visa_mconsumospesos_avg6	0.00147724754902462	0.0018814313477415	0.00392582261480448
Visa_mlimitecompra_avg6	0.00147565195661287	0.00156555554776619	0.00250529469497391
ccaja_ahorro	0.00147502187366014	0.00290726923165795	0.000878144532258898
mtransferencias_emitidas_avg6	0.00144173140621777	0.00308895303710387	0.00325430032543003
mcomisiones_otras_delta1	0.00143564142778661	0.00110700740678148	0.00240198357353169
Visa_mfinanciacion_limite_avg6	0.00143487860824101	0.00119414571127246	0.00242781135389225
ctarjeta_master_tend6	0.00140894629717424	0.000476203920101916	0.00030993336432667
mprestamos_personales_lag1	0.00140816711798867	0.0025173731554612	0.00147218348055168
mcaja_ahorro_dolares	0.00139270884779035	0.00308635926305132	0.00289271140038225
ccomisiones_otras_lag1	0.00137018197426565	0.00204537913395434	0.00260860581641614
Visa_mconsumototal_avg6	0.00136364368144654	0.00169434831781119	0.00253112247533447
Visa_cconsumos_lag1	0.00136003583952376	0.00129839829716612	0.0024536391342528
mcuenta_debitos_automaticos	0.00134321900190976	0.00377307091194298	0.00206622242884447
internet_tend6	0.00134016881491966	0.00374981703099896	0.00167880572343613
Visa_msaldototal_lag1	0.00133660379600925	0.00176928175608756	0.00289271140038225
Visa_msaldototal_avg6	0.00133507301463478	0.00138729745377058	0.00276357249857947
tmobile_app_avg6	0.00132561188452619	0.000944967661606346	0.00237615579317114
Master_delinquency	0.00132372133223399	0.000793823342717976	0.000206622242884447
Visa_mlimitecompra	0.00132309272962362	0.00141379982873107	0.00219536133064724
cextraccion_autoservicio_avg6	0.00132216405173114	0.00224651255276447	0.00315098920398781
Visa_mpagominimo_delta1	0.00131047579179816	0.00141789896642997	0.00263443359677669
Visa_status_delta1	0.00130811472659551	0.0026088670706595	0.000671522289374451
mtarjeta_visa_consumo_tend6	0.00130810694205867	0.00141895685605588	0.00250529469497391
mtransferencias_recibidas_lag1	0.00130284074067544	0.00355143491284923	0.00263443359677669
Visa_mpagominimo_tend6	0.00129843965916015	0.00151512438880113	0.00253112247533447
Master_mlimitecompra_avg6	0.00129132752326707	0.000919316914869602	0.00170463350379668
Visa_msaldototal_tend6	0.00127451911253713	0.00200316397213047	0.00291853918074281
mpasivos_margen_delta1	0.00126480394125427	0.00130583995257555	0.00263443359677669
ctarjeta_visa_debitos_automaticos_tend6	0.00125040073312893	0.0020228223082501	0.00154966682163335
ctarjeta_visa	0.00125013009645038	0.00122461923356296	0.000723177850095563
ctransferencias_emitidas_tend6	0.00124900151219217	0.00209684209220089	0.00240198357353169
Master_fultimo_cierre_tend6	0.00124404600548016	0.00136768046838552	0.00162715016271502
ctransferencias_emitidas_avg6	0.00124371454777627	0.00163489777600484	0.00250529469497391
ccallcenter_trx_avg6	0.0012378893884396	0.00295976694280987	0.0028668836200217
ccomisiones_mantenimiento_avg6	0.0012179271470854	0.00419772671097598	0.00216953355028669
cproductos_delta1	0.00121742071104236	0.00359265962612618	0.000774833410816675
Visa_msaldopesos_lag1	0.00120575910561252	0.00148328481545809	0.00276357249857947
mtransferencias_recibidas_delta1	0.00119944679978219	0.00200187126940472	0.00253112247533447
chomebanking_trx_tend6	0.0011954943820232	0.00133349867129186	0.00211787798956558
mtransferencias_emitidas_tend6	0.00118931886149894	0.00234447588883932	0.00278940027894003
Visa_mconsumototal	0.00118429382291662	0.00163272341654573	0.00377085593264115
Visa_mconsumosdolares_tend6	0.00118025172925708	0.00123968320771022	0.00216953355028669
mautoservicio_avg6	0.00117798929670564	0.000819996388613906	0.00206622242884447
Visa_Finiciomora_lag1	0.00116483111746751	0.00276161422278285	0.000361588925047781
Visa_msaldototal_delta1	0.00115846181641835	0.00124975998790676	0.00209205020920502
mautoservicio_tend6	0.00115332308241614	0.00190558263807968	0.00242781135389225
Visa_fechaalta_tend6	0.00112834655271851	0.00312406768707845	0.00253112247533447
Master_mfinanciacion_limite_lag1	0.00112790850047367	0.00240093785553217	0.0017562890645178
Master_msaldototal_avg6	0.0011212809344466	0.00182486600421224	0.00255695025569503
ctransferencias_recibidas_tend6	0.00111527071283038	0.00178778719434591	0.00214370576992613
mcomisiones_mantenimiento_lag1	0.00111430459701993	0.00149863233749949	0.00142052791983057
Visa_delinquency_tend6	0.00110422973357083	0.00154675327030616	0.00061986672865334
mcaja_ahorro_dolares_lag1	0.00108954802093008	0.00101609781684421	0.00297019474146392
Visa_mconsumototal_delta1	0.0010876550191111	0.0014466613559426	0.00247946691461336
cmobile_app_trx_lag1	0.00108634823843896	0.00102030722316861	0.00196291130740224
ccallcenter_trx_tend6	0.00107987235375896	0.00327726379003419	0.00216953355028669
Visa_mconsumosdolares	0.00107566125957618	0.00148788410013695	0.00209205020920502
Master_mlimitecompra_lag1	0.00107184135419768	0.00139135474846427	0.00211787798956558
cmobile_app_trx	0.00105991587463706	0.00107633008444205	0.00266026137713725
cmobile_app_trx_delta1	0.00105959362269886	0.00175342325711191	0.00229867245208947
mdescubierto_preacordado_tend6	0.00105405505001074	0.00278730435117156	0.000516555607211116
Visa_msaldopesos	0.00104192263361542	0.00188460600116053	0.00382251149336226
Visa_Finiciomora_avg6	0.00103152821724555	0.00226864651798074	0.000490727826850561
cprestamos_personales	0.0010309982963571	0.000845005706694271	0.000284105583966114
mtarjeta_visa_consumo_lag1	0.00102085609734367	0.0021074559396761	0.00325430032543003
Master_fultimo_cierre_lag1	0.00101937648819949	0.00146964104213482	0.00229867245208947
Master_msaldopesos_avg6	0.00101541213115778	0.00199557857369137	0.00178211684487835
Visa_mpagospesos_lag1	0.00100190591807866	0.00161124220221077	0.00284105583966114
Visa_mconsumospesos_delta1	0.000998128385578653	0.000900290654264018	0.00219536133064724
Visa_cconsumos	0.000949203346902028	0.00116682764384564	0.00291853918074281
Master_mconsumospesos_avg6	0.000914590861749283	0.0018969615021939	0.00204039464848391
mtarjeta_visa_debitos_automaticos_lag1	0.000896802425326376	0.000702025696528892	0.00139470013947001
ctarjeta_debito_avg6	0.000895965661656691	0.000945501282990472	0.00136887235910946
cpayroll_trx_avg6	0.000889988378931667	0.00166734530360009	0.00209205020920502
mtransferencias_emitidas	0.000876707057566921	0.00491491434351139	0.00242781135389225
Master_cconsumos_avg6	0.000857661557183001	0.00265660206327691	0.00188542796632057
mcaja_ahorro_dolares_tend6	0.000857519784427237	0.00141412866552497	0.00139470013947001
thomebanking_tend6	0.000854040446118435	0.00236249644050785	0.00165297794307557
mextraccion_autoservicio_avg6	0.000852468294251318	0.00268823242159389	0.00170463350379668
Master_status_avg6	0.00084818108722351	0.000473511691919459	0.000387416705408337
Visa_mconsumosdolares_delta1	0.000846080007082436	0.00114754392569034	0.00255695025569503
ccajas_trx_avg6	0.00084331292571513	0.00113562408418184	0.00178211684487835
Master_mpagominimo_tend6	0.00083881269239771	0.000986101797083775	0.00131721679838835
Visa_msaldopesos_avg6	0.000833714197739545	0.00159410478408756	0.0017562890645178
mtarjeta_visa_debitos_automaticos	0.000831132150435916	0.00103467020391089	0.00183377240559946
mpagomiscuentas	0.000821274401714049	0.00189781263814699	0.00214370576992613
mdescubierto_preacordado_lag1	0.000817674699747196	0.00021017150793609	0.00030993336432667
Visa_cconsumos_tend6	0.000812202488416154	0.00131368723900022	0.00216953355028669
ctarjeta_visa_trx_lag1	0.000799471069295801	0.000887981918942361	0.00237615579317114
mprestamos_personales_avg6	0.000788275390003284	0.0019005609851835	0.0013430445787489
ctarjeta_visa_avg6	0.000787809081654381	0.000770307081517734	0.000413244485768893
Visa_mpagospesos_delta1	0.000787537402533046	0.00102577093510811	0.00170463350379668
ccajas_extracciones_avg6	0.000786678825787609	0.00500532624782196	0.00147218348055168
Visa_cconsumos_delta1	0.000779887885679291	0.0014170271551096	0.00185960018596002
Visa_mconsumototal_lag1	0.00077898913198418	0.000344871033505181	0.00123973345730668
tcallcenter_avg6	0.000777112018032133	0.00205962298519943	0.00170463350379668
cpagomiscuentas_avg6	0.000769120793074827	0.00101203215354947	0.00273774471821892
catm_trx_avg6	0.000765491183028308	0.0010866283864309	0.00204039464848391
Master_mpagospesos_tend6	0.000764153965438607	0.00331819560227465	0.0013430445787489
mcuenta_debitos_automaticos_tend6	0.00076267723871404	0.00176038839453257	0.00147218348055168
Visa_mpagado_avg6	0.000757933490852601	0.00137447626470273	0.0011105945555039
Visa_delinquency_delta1	0.000753886844882485	0.0012451557805214	0.000361588925047781
cproductos_lag1	0.000747436182125319	0.00141304025511879	0.00136887235910946
Visa_status_avg6	0.000745557887477874	0.0030652398676438	0.00131721679838835
Master_msaldopesos_lag1	0.000729770672709308	0.0010184080430026	0.00126556123766724
tmobile_app_tend6	0.000717653501265187	0.00206798469445289	0.00108476677514334
mtarjeta_visa_consumo_delta1	0.000707814393971403	0.00151772505464277	0.00229867245208947
ctarjeta_visa_debitos_automaticos_avg6	0.000705838751768007	0.00066278532624033	0.00162715016271502
cextraccion_autoservicio_tend6	0.000689107491182609	0.00174938614551485	0.00183377240559946
matm_tend6	0.000683853097932441	0.00189507758241802	0.00126556123766724
Master_mpagominimo_avg6	0.000682035152867074	0.00208340310346783	0.00152383904127279
ctarjeta_visa_trx_delta1	0.00067857697998806	0.00072041692799654	0.00136887235910946
ctarjeta_debito_trx_lag1	0.000677749402211852	0.000656573855184152	0.00209205020920502
mextraccion_autoservicio_tend6	0.000673015455829356	0.00119206291415416	0.00152383904127279
mcomisiones_mantenimiento_delta1	0.000670543352221004	0.00303491944152531	0.000852316751898342
thomebanking	0.000663026017295442	0.000767401700144017	0.000697350069735007
mtarjeta_visa_consumo_avg6	0.000662669324602913	0.00121454048428382	0.00240198357353169
ccuenta_debitos_automaticos_avg6	0.00065776322675997	0.00112950023730128	0.00139470013947001
matm_avg6	0.000657690379550964	0.00126733355782549	0.00183377240559946
Visa_mpagado_tend6	0.000649074119276215	0.001811250290316	0.00105893899478279
Master_msaldototal	0.000649004944008396	0.00175857486945958	0.00173046128415724
ccomisiones_mantenimiento	0.000645053258744731	0.0019202340894226	0.000723177850095563
Master_msaldopesos_tend6	0.000637354676638726	0.00182051285485817	0.00116225011622501
ctarjeta_debito	0.000634666697052956	0.000591274153519709	0.00113642233586446
mtransferencias_emitidas_lag1	0.000633473742942615	0.00119054672055351	0.00178211684487835
tmobile_app	0.000628645257423573	0.00061971853619272	0.00123973345730668
ctarjeta_debito_trx_tend6	0.000622630632518896	0.000462131871313527	0.00116225011622501
ccajas_consultas_tend6	0.000622203113211909	0.00240031021045398	0.00105893899478279
ccuenta_debitos_automaticos_tend6	0.000618387537719756	0.00161715584952397	0.000929800092980009
Master_fultimo_cierre_delta1	0.000616807151101848	0.00155651795091088	0.00152383904127279
ccaja_seguridad_avg6	0.000615970829379205	0.000891070424997715	0.000206622242884447
ccajas_otras_tend6	0.000614572949452011	0.00326807408154816	0.00061986672865334
Visa_mpagosdolares	0.000614265594388541	0.0013475096785197	0.000878144532258898
mpayroll_delta1	0.000614095757577524	0.00200627315355311	0.00126556123766724
mpagomiscuentas_tend6	0.000614069864838747	0.00283998863289967	0.00123973345730668
ccaja_ahorro_avg6	0.000613121771234294	0.00181299982020454	0.00103311121442223
Visa_fultimo_cierre_delta1	0.000611940820055247	0.000467416396736579	0.00142052791983057
ctransferencias_recibidas_lag1	0.000608010776733495	0.000526782267991198	0.0011105945555039
Master_msaldopesos	0.000596752190450372	0.00200593348680491	0.00142052791983057
mcuenta_debitos_automaticos_avg6	0.000594539040654862	0.000814285556808333	0.00149801126091224
ccajas_consultas_avg6	0.000590986410067261	0.00213932455698747	0.00129138901802779
ccajas_trx_tend6	0.000587105485847437	0.00219292200077051	0.00139470013947001
matm_other_avg6	0.000585582530891995	0.00196591237526614	0.00131721679838835
active_quarter_avg6	0.00057917446917743	0.00185362642464227	0.000697350069735007
ccaja_ahorro_delta1	0.000575557036879683	0.00307371086098147	0.000206622242884447
Master_mfinanciacion_limite_delta1	0.000575256583350483	0.00305701451736026	0.00061986672865334
cliente_vip	0.000568558163614246	0.00148347335511687	0.000645694509013895
Visa_mconsumosdolares_lag1	0.000558849086317164	0.000725506514242365	0.00154966682163335
mpayroll_tend6	0.000551723294650886	0.00206311269183417	0.00149801126091224
ccomisiones_otras_delta1	0.000549942276702309	0.00131724094081941	0.00121390567694612
Master_cconsumos_tend6	0.000543745535605632	0.00139731663830112	0.00121390567694612
mpagomiscuentas_avg6	0.000538067521443246	0.000787165874453295	0.00173046128415724
cliente_edad_tend6	0.000537342931169482	0.000578692700258195	0.000955627873340565
internet	0.000536520843373996	0.000375023103061524	0.000542383387571672
ctarjeta_master_trx_avg6	0.000535104173247781	0.00195221937487792	0.000955627873340565
Visa_mpagosdolares_avg6	0.000519400430510518	0.00215906608684686	0.00121390567694612
cliente_vip_delta1	0.00051384560324372	0.000181509541635973	0.000464900046490005
Master_mpagospesos	0.000513527613456448	0.000561156050638186	0.00118807789658557
catm_trx_tend6	0.000509326854618254	0.000799822645124192	0.0011105945555039
cpagomiscuentas	0.00050900397497955	0.000847288857966941	0.00113642233586446
Visa_Finiciomora	0.000508818388721853	0.00132939264180386	0.000258277803605558
Master_mpagospesos_avg6	0.000505783485453193	0.00215354674832397	0.00126556123766724
cpagomiscuentas_tend6	0.000503605188386183	0.000914751596865561	0.00131721679838835
Visa_delinquency_lag1	0.000497472171291477	0.000335524782952591	0.000258277803605558
ctransferencias_recibidas	0.000492581007881651	0.00108253761733304	0.00144635570019113
mtarjeta_visa_debitos_automaticos_delta1	0.000488311601555566	0.00176695282364448	0.0013430445787489
Visa_madelantodolares	0.000481199635208857	5.89400571427475e-05	0.000154966682163335
Master_msaldototal_tend6	0.000478601341031149	0.00118403151850655	0.00103311121442223
Visa_mpagosdolares_tend6	0.000474236739230893	0.000653873750671303	0.00100728343406168
Master_msaldototal_delta1	0.000467650156506227	0.000790740743910417	0.000671522289374451
mforex_sell_tend6	0.000464017854028718	0.00129866658467013	0.000852316751898342
Visa_msaldodolares_avg6	0.000462708075676956	0.00134356560607541	0.00116225011622501
ctarjeta_visa_debitos_automaticos	0.000455679040103243	0.000850001269246029	0.000981455653701121
cpayroll_trx_tend6	0.000452955422244632	0.00202766034419399	0.00191125574668113
ctransferencias_recibidas_delta1	0.000452903125005823	0.000990953124335211	0.000955627873340565
Master_mlimitecompra_delta1	0.00044429959301978	0.00106451805020581	0.000413244485768893
catm_trx_other_avg6	0.000443083643918192	0.000355160966892983	0.000878144532258898
cextraccion_autoservicio	0.000431903067283286	0.000677324539875153	0.000774833410816675
mcuenta_debitos_automaticos_delta1	0.000428703078743707	0.00107004083462325	0.000929800092980009
ctarjeta_debito_lag1	0.000424438425232945	0.000336141598076493	0.000516555607211116
ctarjeta_debito_trx_delta1	0.000423131931565431	0.00060037279193557	0.0011105945555039
mforex_sell_avg6	0.000417055560888122	0.00385217978986895	0.000903972312619453
ctransferencias_emitidas	0.000416990697879742	0.000924097355147502	0.00123973345730668
Master_mconsumospesos_tend6	0.000413329623346849	0.000327296479045157	0.000878144532258898
thomebanking_delta1	0.000402128362441996	0.00060293653747849	0.000464900046490005
Master_mpagominimo_delta1	0.000397715839686031	0.00129348937424868	0.000852316751898342
Visa_mpagado_delta1	0.000396848339379382	0.00103831399125895	0.000594038948292784
mautoservicio_lag1	0.000396106702871332	0.000677066590054782	0.00173046128415724
matm_lag1	0.000396062143023003	0.00094224146674907	0.00118807789658557
Master_mpagospesos_delta1	0.000395314489348508	0.00170794877131729	0.00108476677514334
ctarjeta_master_trx_tend6	0.000390262994784751	0.00175545091991746	0.00080066119117723
Master_mpagospesos_lag1	0.000389322285747121	0.000653098916668892	0.000903972312619453
mtransferencias_emitidas_delta1	0.000386888222467732	0.000620993024904436	0.00123973345730668
cforex_sell_avg6	0.000379562562655553	0.000588769480454736	0.000697350069735007
Master_mconsumototal_tend6	0.000377703820670595	0.000832310538912708	0.000955627873340565
Visa_Fvencimiento_delta1	0.000374329230903929	0.000575854759963468	0.000774833410816675
thomebanking_lag1	0.000372653112361201	0.000121365882755046	0.000490727826850561
