Feature	Gain	Cover	Frequency
mv_status01_avg6	0.00197921420850861	0.00321864690847429	0.00074582338902148
mcomisiones_mantenimiento	0.00197782256883265	0.00614236319470368	0.00283412887828162
mtransferencias_recibidas	0.00193562682744873	0.00527537624405175	0.00313245823389022
thomebanking	0.00190337835960407	0.00128764011897245	0.00164081145584726
mv_fechaalta_avg6	0.00188294461998075	0.00292201441890119	0.00417661097852029
mrentabilidad_annual_tend6	0.00186049871620556	0.00268530115036677	0.00477326968973747
mcuentas_saldo_delta1	0.00176074942334498	0.00450140811994055	0.00447494033412888
chomebanking_trx_delta1	0.00174219791021589	0.00362500616056068	0.00343078758949881
varnueva_01	0.00173305285555059	0.00392964041230847	0.00253579952267303
Master_fechaalta	0.00173032484874464	0.00367375874334063	0.00417661097852029
Master_Fvencimiento	0.00172378790341969	0.00272231538247171	0.00566825775656325
Master_fultimo_cierre_tend6	0.00172219855252336	0.00620064247471069	0.00313245823389022
numero_de_cliente	0.00171529819392038	0.0026753265933165	0.00566825775656325
mcuentas_saldo_tend6	0.00169006540297583	0.00163836301692213	0.0037291169451074
mactivos_margen_avg6	0.0016843918439214	0.00270986930269336	0.00447494033412888
mrentabilidad_annual_delta1	0.00166085897722159	0.00241690926367059	0.00477326968973747
ccomisiones_mantenimiento_tend6	0.00163198070657838	0.00305260149673559	0.00134248210023866
ctransferencias_recibidas_avg6	0.00157577096428582	0.00122451842374114	0.00328162291169451
mv_fechaalta_tend6	0.00157307814917804	0.00265487211640311	0.00268496420047733
mdescubierto_preacordado_tend6	0.00156207092232592	0.00276566600170504	0.000894988066825776
ctrx_quarter_delta1	0.00154261722038736	0.00180902304357999	0.00387828162291169
Master_fultimo_cierre_avg6	0.00153863264910758	0.00189834619720919	0.00387828162291169
mv_Fvencimiento	0.00152616859593113	0.00221564548242668	0.00432577565632458
cliente_edad	0.00151994269198634	0.0041983762111158	0.00566825775656325
Visa_cconsumos_tend6	0.00151867859199128	0.000683659678870927	0.00223747016706444
mcomisiones_avg6	0.00150809929224867	0.0023873505153387	0.00268496420047733
ctransferencias_recibidas_tend6	0.00149526525964633	0.00505007731896221	0.00492243436754177
mv_fultimo_cierre_avg6	0.0014782884765644	0.00158835310915701	0.00402744630071599
varnueva_08_tend6	0.00147758656078227	0.00114432829302526	0.00283412887828162
mcuentas_saldo_lag1	0.00145654802158387	0.00296179764112297	0.0037291169451074
Master_Fvencimiento_lag1	0.00143818579710716	0.000940071038839545	0.00328162291169451
cliente_antiguedad_avg6	0.00141994908465386	0.00109117451988387	0.0035799522673031
varnueva_08_avg6	0.00140214696530227	0.00120304105710807	0.00283412887828162
varnueva_07_delta1	0.00139024844177143	0.00207399792569908	0.00507159904534606
mcaja_ahorro	0.00138066487969404	0.00198064735114115	0.00417661097852029
mrentabilidad_tend6	0.00137982126806634	0.00175597542980411	0.00447494033412888
varnueva_07	0.00137581761450109	0.00115115013808547	0.00298329355608592
mcuenta_debitos_automaticos	0.00132553404205118	0.00360234224185278	0.00208830548926014
mcomisiones_otras_avg6	0.00131425449943066	0.00257721432888513	0.00298329355608592
Master_fechaalta_lag1	0.00127751063017331	0.00192430658538127	0.0035799522673031
mtransferencias_emitidas_avg6	0.00127679725514474	0.0031956976864716	0.00686157517899761
mautoservicio	0.00126067663418115	0.00635231324486442	0.00134248210023866
varnueva_03_lag1	0.00125863229008239	0.000914141613815743	0.00208830548926014
ccallcenter_trx	0.00125780888055918	0.00231623701037321	0.000596658711217184
ccomisiones_otras_avg6	0.00125279754596227	0.00252921370827748	0.00402744630071599
mv_msaldototal	0.00123350748313267	0.00254067891975167	0.00193914081145585
varnueva_03_delta1	0.0012297675217017	0.0026381896144452	0.00298329355608592
Visa_Fvencimiento	0.00122054177909889	0.00108949919239705	0.0035799522673031
mactivos_margen_tend6	0.0012129547304783	0.00126863427506746	0.00298329355608592
Visa_msaldopesos	0.00121264744489492	0.00538769064109915	0.0035799522673031
ctransferencias_emitidas_avg6	0.00121048446916919	0.00108759827625853	0.00253579952267303
mv_Finiciomora_avg6	0.00120454376699587	0.00227519425151282	0.000894988066825776
