Feature	Gain	Cover	Frequency
Visa_msaldototal_lag1	0.00181208069266053	0.00142360553811588	0.00132348710079601
Master_fechaalta_lag1	0.00179630069913479	0.00255572162094712	0.00400882324733864
mrentabilidad_annual_lag1	0.00179360011609643	0.0029388321000343	0.00337585115565359
cliente_antiguedad_lag1	0.00179241343184789	0.00278305115842611	0.00306895559604872
mv_Finiciomora_avg6	0.00178318588388473	0.00374552390077865	0.000728876954061571
Master_Fvencimiento_tend6	0.00176950087384074	0.00127754154879141	0.00201400210990697
cproductos_avg6	0.00174920903896183	0.0025299424789342	0.00322240337585116
mv_fechaalta	0.00172811296011278	0.00220481445186722	0.00280042198139446
mcaja_ahorro_dolares_delta1	0.00170988938977348	0.00317911934363485	0.00228253572456124
mrentabilidad_tend6	0.00170624307777773	0.00219945779300072	0.00314567948594994
tcallcenter_tend6	0.00168765740991437	0.00346481855295696	0.00145775390812314
varnueva_06_avg6	0.00167958354900588	0.0015528013966355	0.00093986765128992
varnueva_02_lag1	0.00167621377411914	0.00148497457081764	0.00393209935743742
mcuentas_saldo_avg6	0.00166096221542696	0.00215377576445934	0.0038170135225856
ctarjeta_master_delta1	0.00165923580490242	0.000330226657367756	1.91809724753045e-05
mpasivos_margen_tend6	0.00165329800012522	0.00162813830490541	0.00274287906396854
mactivos_margen_avg6	0.00164408810216409	0.00231704130421679	0.0038170135225856
mv_fechaalta_avg6	0.00163592982697873	0.00207298981672533	0.00283878392634507
varnueva_01	0.00163324759764416	0.00155025969138109	0.0012659441833701
ctrx_quarter_normalizado_delta1	0.00162509625202908	0.00145538941897312	0.00266615517406733
varnueva_07	0.00162363130098831	0.00179156878473368	0.00291550781624628
mpasivos_margen_lag1	0.00161792004657284	0.00247479727929102	0.00454589047664717
mcaja_ahorro_dolares_avg6	0.00161663542809688	0.00155095838601585	0.00260861225664141
mtransferencias_recibidas_tend6	0.00161248969352998	0.00212558658608975	0.00291550781624628
chomebanking_trx_lag1	0.0015964428685971	0.00152618021078465	0.00291550781624628
mcomisiones_otras_avg6	0.00159486085930845	0.00189260130313515	0.00249352642178958
mv_fechaalta_tend6	0.00158965111574343	0.00227567532551141	0.00184137335762923
mcomisiones_avg6	0.00156055924839748	0.00227586398014177	0.00260861225664141
Visa_fultimo_cierre_avg6	0.00152349404508691	0.00282387701149186	0.00262779322911672
mactivos_margen_tend6	0.00152183943702692	0.00176062659376573	0.00232089766951184
varnueva_01_lag1	0.00151871253117796	0.00127869329769795	0.00107413445861705
mdescubierto_preacordado_tend6	0.00151443461389646	0.00419359988479849	0.000556248201783831
mv_fechaalta_lag1	0.00151439562594892	0.00159529682548248	0.00249352642178958
ccomisiones_mantenimiento_delta1	0.00149660204892462	0.000717892809526879	0.000191809724753045
mrentabilidad_annual	0.00149528792120715	0.00161396089173656	0.00285796489882037
Master_mfinanciacion_limite	0.00149014098699581	0.0027774244367398	0.00218663086218471
varnueva_04	0.00147753496178767	0.00331994524689051	0.00542821521051117
mcomisiones_mantenimiento	0.00146541139247729	0.00332423722821833	0.0016879255778268
mes	0.00144413729731531	0.00272935396270938	0.00145775390812314
Visa_fechaalta_avg6	0.00143273871046404	0.00117374752302399	0.00232089766951184
mvr_msaldopesos2_tend6	0.0014260239368023	0.00209752412133679	0.00247434544931428
mcomisiones_lag1	0.00142034820287862	0.00085138383491216	0.00245516447683898
chomebanking_trx	0.0014174387029471	0.00126061678620259	0.00347175601803011
varnueva_03	0.00141524825606451	0.00283092165146938	0.00592692049486909
mpasivos_margen_avg6	0.00141160510469045	0.00217690312318774	0.00374028963268438
mtransferencias_emitidas_avg6	0.00140217538123103	0.00218203396281565	0.00333748921070298
mrentabilidad_delta1	0.00139082563250981	0.00172344499599861	0.00306895559604872
internet_avg6	0.00137737505700304	0.00200400770251442	0.00245516447683898
mv_fultimo_cierre	0.00137157350229526	0.00121780457331401	0.0021099069722835
Visa_mpagospesos_tend6	0.00136985956304502	0.00291234541467038	0.00274287906396854
Visa_mpagospesos_avg6	0.00136268306693508	0.00153382762531283	0.00205236405485758
chomebanking_trx_delta1	0.00135754868921825	0.00193991043361979	0.00247434544931428
mv_fultimo_cierre_lag1	0.00135321201710906	0.000941259537922402	0.0017071065503021
ccomisiones_mantenimiento_tend6	0.00134407773393719	0.00554648577478147	0.00143857293564784
mcomisiones_otras_lag1	0.00133438394631831	0.00172749558434724	0.00366356574278316
mactivos_margen_delta1	0.00133424329216144	0.00145288027699449	0.00226335475208593
mvr_msaldopesos2_avg6	0.00133412600497588	0.00196679955859857	0.00312649851347463
cprestamos_personales_avg6	0.00132858928504559	0.00267334371256601	0.00093986765128992
mtransferencias_recibidas	0.00132566076593207	0.00400365121817647	0.00237844058693776
Master_mfinanciacion_limite_avg6	0.00131572563523678	0.00111538209856467	0.00222499280713532
Master_mfinanciacion_limite_lag1	0.00131403744951083	0.00184295965104814	0.00235925961446245
varnueva_03_tend6	0.0013096984651447	0.00128150506577219	0.00281960295386976
mvr_Master_mlimitecompra_avg6	0.00130850093082051	0.00345724263605604	0.00239762155941306
chomebanking_trx_tend6	0.00129575511066434	0.00179634249017391	0.00258943128416611
cliente_antiguedad	0.0012939307974805	0.000972815121900506	0.00216744988970941
Visa_mpagominimo_avg6	0.00128984306559877	0.00281874546396665	0.00251270739426489
mpasivos_margen_delta1	0.00128904073856307	0.0011486327426268	0.00276206003644385
Visa_mconsumosdolares_avg6	0.00128406603093462	0.000732346656591249	0.00182219238515393
mv_Finiciomora_delta1	0.00127936765623193	0.000615583598345483	9.59048623765225e-05
varnueva_08_delta1	0.00127378999077541	0.00221422453067154	0.0025510693392155
mcaja_ahorro_dolares_tend6	0.00126333647705852	0.00182687834809186	0.0021099069722835
mactivos_margen_lag1	0.00126034694498064	0.00163716930470577	0.00306895559604872
Visa_cconsumos_avg6	0.00125075282555644	0.00193230726267284	0.00232089766951184
ccomisiones_otras_lag1	0.0012384576989929	0.00167700870288445	0.00220581183466002
ctransferencias_recibidas_tend6	0.00122803121923081	0.0018327730089061	0.00237844058693776
mautoservicio	0.00122122997226716	0.00391309310216936	0.00178383044020332
Visa_cconsumos_tend6	0.00121872771734478	0.000913074606936609	0.00224417377961063
varnueva_08_lag1	0.00119222389689578	0.00192872671813118	0.00331830823822768
mcomisiones_delta1	0.00118807768843639	0.00138220310269956	0.00199482113743167
ctarjeta_visa_debitos_automaticos_tend6	0.00118662121194253	0.00212706149011358	0.00157283974297497
Visa_mconsumospesos_avg6	0.00118551623539541	0.00168934806071475	0.0021290879447588
ctransferencias_emitidas_avg6	0.00117462964338125	0.00129610650942354	0.00264697420159202
thomebanking_tend6	0.00117142891141234	0.00278793635769104	0.00197564016495636
Visa_msaldototal_avg6	0.00116627748694048	0.00140654450529688	0.00197564016495636
Visa_fechaalta_tend6	0.00116439634190614	0.00192005745385095	0.00163038266040088
mprestamos_personales_delta1	0.00116411760896422	0.00210123739662214	0.000843962788913398
cmobile_app_trx_avg6	0.00116199115025263	0.00102288894528895	0.00226335475208593
cpayroll_trx_avg6	0.00116080815525375	0.00214188910695217	0.00189891627505515
Visa_mfinanciacion_limite	0.00115209719361352	0.00143883913405582	0.00195645919248106
mcomisiones_otras	0.00114947772921887	0.00089584013927919	0.00187973530257984
mvr_mconsumospesos	0.00114032452889889	0.000655158596882737	0.00164956363287619
mtarjeta_visa_debitos_automaticos_tend6	0.00113536151872436	0.0020309842528097	0.00189891627505515
mcuenta_corriente_delta1	0.00113083387206335	0.0042013910024785	0.00220581183466002
cprestamos_personales	0.00112641790473735	0.00171242799032407	0.000345257504555481
Master_mlimitecompra_lag1	0.00112157324081918	0.00101778288206654	0.00195645919248106
Visa_mpagospesos	0.0011212705314522	0.00128849944504143	0.00258943128416611
tmobile_app_avg6	0.00110554157217594	0.00100346247364315	0.00184137335762923
Master_fultimo_cierre	0.00109258552680743	0.00105820063233903	0.0021482689172341
mvr_Master_mlimitecompra	0.00107303355906761	0.00179127783894353	0.0021482689172341
Visa_mfinanciacion_limite_avg6	0.0010665967881857	0.00125422765912455	0.0017071065503021
ccaja_ahorro	0.00105841736045508	0.00139471023218988	0.000728876954061571
ctrx_quarter_lag1	0.00105689693486534	0.00121868979888723	0.00331830823822768
mvr_Visa_mlimitecompra_lag1	0.00105641278630757	0.00103857630339798	0.00157283974297497
ctarjeta_debito_trx_avg6	0.00105355053547802	0.00193744730496564	0.00352929893545603
mvr_mpagospesos_tend6	0.00104849797861788	0.00135585622705233	0.00209072599980819
mv_mpagominimo_avg6	0.00104336805725546	0.0017500010552979	0.00197564016495636
mcaja_ahorro_tend6	0.0010428546618517	0.00195123289697914	0.00260861225664141
Visa_mlimitecompra	0.00103178445174908	0.00131984372167559	0.00180301141267862
mvr_mconsumospesos_avg6	0.00102792860306495	0.000908348684564107	0.00199482113743167
mv_status01_avg6	0.00102280974626284	0.0012419994411703	0.000613791119209744
mtransferencias_recibidas_lag1	0.00102069559761588	0.00273769936397502	0.00232089766951184
cmobile_app_trx_tend6	0.0010088286037201	0.00128903107591348	0.00182219238515393
Visa_Finiciomora	0.00100221839911284	0.00200877255923841	0.000364438477030785
Master_mlimitecompra_avg6	0.00100135546668657	0.00147819680812208	0.00182219238515393
ccallcenter_trx_avg6	0.000997834795967265	0.0022054770437397	0.00234007864198715
cproductos_lag1	0.000997523935015828	0.0015225777214267	0.0017071065503021
mvr_Visa_mlimitecompra_avg6	0.000993721904340788	0.001153070904747	0.00164956363287619
Master_status_avg6	0.000987747242880923	0.00424379263493328	0.000671334036635657
mautoservicio_avg6	0.000985883611987146	0.00158794460412826	0.00312649851347463
Visa_Fvencimiento_tend6	0.000980954030197507	0.00120758713763943	0.0017071065503021
mv_mpagominimo	0.000977296505146807	0.00175333560552793	0.00320322240337585
mv_cconsumos_tend6	0.000966006178028761	0.000702274825353224	0.00141939196317253
ccajas_trx_avg6	0.000957721399746617	0.00139648493072012	0.0016879255778268
mcuenta_debitos_automaticos	0.00095231844882939	0.00190014465676028	0.00093986765128992
ccallcenter_trx_tend6	0.000950075367428227	0.00172883067865439	0.00136184904574662
mpayroll_sobre_edad_avg6	0.00094369682763951	0.0011442271437824	0.00115085834851827
Visa_mconsumototal_avg6	0.000942398620454403	0.00108353804643696	0.00197564016495636
mv_Fvencimiento_tend6	0.000925323353392606	0.00142046601359191	0.00164956363287619
Master_fultimo_cierre_lag1	0.000924753468431967	0.000714669399172896	0.00166874460535149
mv_status07_delta1	0.000919398581785798	0.00159951766313168	0.000441162366932003
Visa_mconsumospesos_tend6	0.000916008606532817	0.00113983534893533	0.00239762155941306
mcaja_ahorro_delta1	0.000910207503625204	0.00129147969267299	0.00205236405485758
mv_Finiciomora_lag1	0.0009044089130072	0.00380992025628238	0.000498705284357917
ctarjeta_debito_avg6	0.000902257052925916	0.00105978172095781	0.00149611585307375
mcuentas_saldo_delta1	0.000901287704352237	0.00145023451083703	0.00222499280713532
mvr_Master_mlimitecompra_lag1	0.000893995423126243	0.00205766100859858	0.00157283974297497
Visa_mpagospesos_lag1	0.000892924039244506	0.00112715655434985	0.00216744988970941
ccallcenter_trx	0.000890900033835076	0.00152420907075376	0.000613791119209744
mvr_mpagominimo_avg6	0.000889417705320959	0.00118819747665321	0.00141939196317253
ccomisiones_mantenimiento_avg6	0.000887722135321071	0.00374416296822006	0.00164956363287619
Master_fultimo_cierre_tend6	0.000887381293949912	0.00116911362730044	0.00130430612832071
Visa_msaldodolares_lag1	0.000886516730103243	0.000272096962709225	0.00017262875227774
mvr_mpagominimo_tend6	0.000883241986455366	0.00136342294128835	0.00155365877049966
mv_status07	0.000883182953933026	0.000160909303595548	0.00017262875227774
mcomisiones_otras_delta1	0.00088197235238196	0.00109640089432035	0.00239762155941306
mv_mlimitecompra_avg6	0.000878337319484073	0.000874024868195699	0.00172628752277741
Visa_mfinanciacion_limite_lag1	0.000873726106804188	0.000977476271670089	0.00140021099069723
Visa_msaldopesos_tend6	0.000867464543927916	0.00219982377590464	0.00187973530257984
Visa_mlimitecompra_lag1	0.000865931817190272	0.00120043206568316	0.00143857293564784
mcaja_ahorro_dolares	0.000861224011664623	0.00323443373073265	0.00163038266040088
mv_mpagominimo_tend6	0.00085508427360393	0.000786530531701499	0.00149611585307375
mv_status07_avg6	0.000853905663005344	0.000872182919421995	0.000537067229308526
tcallcenter_avg6	0.000840621352465296	0.00215502768083378	0.00199482113743167
mvr_mpagospesos_avg6	0.000839529604835353	0.0010151848989768	0.00161120168792558
internet_tend6	0.000834341396571654	0.00227673681751224	0.00153447779802436
ccaja_ahorro_delta1	0.000834273032269049	0.00156013769030048	0.000153447779802436
mvr_mconsumospesos_tend6	0.000831545927880617	0.000667144713960508	0.00151529682554906
cmobile_app_trx	0.000826636438007808	0.000843619971278186	0.00195645919248106
ctarjeta_visa_debitos_automaticos_avg6	0.000822871436040563	0.000945295968325039	0.00138103001822192
mv_mfinanciacion_limite_avg6	0.000821122295459338	0.000645998759773842	0.00136184904574662
Visa_fultimo_cierre	0.000819491093545052	0.00145655780346621	0.00193727822000575
mvr_msaldopesos2	0.000813272466163886	0.000810247922829165	0.0021482689172341
tmobile_app_tend6	0.000808651437086956	0.00306957259046177	0.0012659441833701
cextraccion_autoservicio_tend6	0.000808053628024805	0.000853776527784996	0.00117003932099357
mtransferencias_recibidas_delta1	0.000807237418128899	0.00107930694427692	0.00176464946772801
varnueva_03_delta1	0.000806918297814251	0.00105213713801883	0.00203318308238228
mv_mpagospesos_tend6	0.000798070686342359	0.00144225933985911	0.00157283974297497
ccaja_ahorro_avg6	0.000795179941177217	0.00193331955581135	0.000537067229308526
mv_mfinanciacion_limite	0.00077863018936796	0.00073623195092041	0.00174546849525271
Visa_mpagominimo_lag1	0.000778307335337664	0.000945491701928394	0.00172628752277741
cmobile_app_trx_lag1	0.000769221854750973	0.000746685116395776	0.00176464946772801
ctarjeta_visa_trx_avg6	0.0007664917189371	0.00140439603699242	0.0025510693392155
Visa_mpagospesos_delta1	0.000758605421303922	0.000600109317323658	0.00193727822000575
mvr_msaldopesos_avg6	0.000756786180891394	0.00100015482351051	0.00120840126594418
mcaja_ahorro_dolares_lag1	0.000754965690657596	0.000796581257562011	0.00153447779802436
cproductos	0.000754244149414253	0.000983146882988982	0.00151529682554906
Visa_mpagominimo_tend6	0.000749934143211532	0.000975956062219079	0.00151529682554906
mpagomiscuentas_avg6	0.000747635922105192	0.0010614488190985	0.00174546849525271
Visa_mconsumospesos_delta1	0.000733734539776656	0.000964482462786258	0.00161120168792558
mextraccion_autoservicio_tend6	0.000730779733881098	0.000628948345414334	0.00120840126594418
ccuenta_debitos_automaticos_tend6	0.000730088890601429	0.00194229746331423	0.000824781816438093
ccajas_consultas_tend6	0.000728151821791487	0.00325836738448536	0.00118922029346888
mtransferencias_emitidas_tend6	0.000722832551870286	0.00127928014455937	0.0017071065503021
mvr_mpagominimo_delta1	0.000721671584842511	0.00105337064906348	0.00103577251366644
cpagomiscuentas_avg6	0.000720464271342216	0.00160432640948824	0.0021290879447588
Visa_cconsumos_lag1	0.000719840252638164	0.000848852748117241	0.0016879255778268
mvr_msaldopesos_lag1	0.000716636539997667	0.0011930532981802	0.00138103001822192
varnueva_04_avg6	0.0007159978018215	0.00130273207419966	0.00205236405485758
ccajas_extracciones_avg6	0.000708747287317698	0.0033409372334145	0.00103577251366644
mv_mlimitecompra	0.000706664313198404	0.000838870334346145	0.00134266807327131
ctarjeta_visa_trx_tend6	0.00070612449026899	0.000874088578952668	0.00172628752277741
mvr_msaldototal_delta1	0.000702613830079904	0.000548090192155756	0.000556248201783831
mv_mpagospesos_avg6	0.000701576284641422	0.000931968031915771	0.00164956363287619
mv_mconsumospesos_avg6	0.000700899456229158	0.000735893222062525	0.00141939196317253
mtarjeta_visa_debitos_automaticos_avg6	0.000698742375288927	0.000897696953896187	0.00161120168792558
mvr_msaldopesos2_lag1	0.000691487220799956	0.00100015730115106	0.00230171669703654
ccajas_consultas_avg6	0.00069093102659015	0.00244582481255936	0.00143857293564784
varnueva_04_tend6	0.000689902543393574	0.000949226568081377	0.0016879255778268
Visa_msaldopesos_avg6	0.000684796719844617	0.00123728307541134	0.00174546849525271
Visa_mfinanciacion_limite_tend6	0.000684614035680587	0.00117765688586134	0.000556248201783831
mv_fultimo_cierre_tend6	0.00068381569333128	0.00208355801551189	0.00155365877049966
Visa_mconsumospesos_lag1	0.000674992614899871	0.000534213989287904	0.00145775390812314
Visa_mpagado_avg6	0.000673507400307797	0.000726335546671223	0.000863143761388703
varnueva_05_lag1	0.000671139545125464	0.000767315721348293	0.00182219238515393
mv_msaldototal_tend6	0.000663763557244172	0.000622036436180495	0.00101659154119114
active_quarter_avg6	0.000656398353256277	0.00276585810276072	0.00109331543109236
mcomisiones_mantenimiento_lag1	0.000653384241306088	0.00148457177725413	0.000997410568715834
Visa_mconsumototal_lag1	0.000652170798925864	0.000729874679220852	0.00130430612832071
mextraccion_autoservicio_avg6	0.000650903157210155	0.00166309391961376	0.00178383044020332
mv_mpagospesos_lag1	0.000650774343729944	0.00160148632552202	0.00189891627505515
Master_mlimitecompra	0.000650296480888546	0.00056763806818845	0.00164956363287619
mvr_msaldototal_tend6	0.000649379198102908	0.00148282574856453	0.00136184904574662
ccomisiones_otras	0.000648127724971838	0.001791428975017	0.00151529682554906
cpagomiscuentas_tend6	0.000644706790402302	0.000831554569702853	0.00107413445861705
mvr_Visa_mlimitecompra_tend6	0.000639292463003126	0.00346338258328461	0.000863143761388703
mvr_mpagospesos	0.000635165491311483	0.000728261381274936	0.00151529682554906
mprestamos_personales_avg6	0.00063111031014434	0.00081013536715852	0.00107413445861705
mv_msaldopesos_tend6	0.000630479731434261	0.000949010305456333	0.00166874460535149
ctarjeta_visa_tend6	0.000627867948726887	0.00051947875304692	0.000115085834851827
mv_cconsumos_avg6	0.000621396851201266	0.000843480161561504	0.00134266807327131
mv_mconsumospesos_tend6	0.000616674591413442	0.000711229726193869	0.000959048623765225
cliente_edad_tend6	0.000616529350625493	0.00065268449582044	0.000997410568715834
mtarjeta_master_consumo_avg6	0.000613014878752678	0.000613028796991025	0.00059461014673444
cliente_vip_delta1	0.000612315549525792	0.000313265438068005	0.000249352642178959
Visa_mlimitecompra_avg6	0.000604380298214822	0.000969099015025963	0.00122758223841949
Master_msaldopesos	0.000601860840558656	0.0011118312857096	0.00101659154119114
Visa_mconsumototal_delta1	0.000597040471314492	0.000395619378320755	0.00134266807327131
mtransferencias_emitidas	0.000596885357882612	0.00216121010190032	0.00166874460535149
mv_mfinanciacion_limite_lag1	0.000596203730874002	0.000987492310562918	0.00120840126594418
ctarjeta_debito_trx_tend6	0.000592414320210785	0.000835366596661499	0.00130430612832071
mcuenta_debitos_automaticos_avg6	0.000589602733444588	0.000637161723833589	0.00101659154119114
mv_msaldopesos	0.000589325384073791	0.000945573464066504	0.00234007864198715
Visa_mpagominimo_delta1	0.000587486814419475	0.00118923879358101	0.00155365877049966
ctransferencias_emitidas_tend6	0.00058512308770774	0.00119359059223064	0.00140021099069723
Visa_msaldopesos_delta1	0.000583956747272002	0.000535029840925757	0.00141939196317253
mvr_Visa_mlimitecompra	0.000575219306843292	0.000987202426618709	0.00153447779802436
Master_mpagospesos_tend6	0.000575081521809518	0.00269185699669526	0.000805600843962789
ccuenta_debitos_automaticos_avg6	0.000573344218753335	0.000954756307837638	0.00132348710079601
Visa_msaldototal_delta1	0.000571987126946133	0.000491181266390482	0.00111249640356766
Visa_mconsumospesos	0.000564864405980895	0.000686132289280524	0.00199482113743167
mv_status05_tend6	0.00056203831185166	0.000709270974365721	0.000249352642178959
mv_Finiciomora	0.000559375987123249	0.00161938798638437	0.000345257504555481
mv_fultimo_cierre_delta1	0.000557211246003685	0.000514236773542969	0.000671334036635657
Master_msaldototal	0.000554266216296269	0.00105635054274638	0.00111249640356766
Master_status_tend6	0.000548357388158467	0.000940643667271702	0.000498705284357917
Visa_cconsumos	0.000544911682893171	0.00121448665867053	0.00182219238515393
tmobile_app	0.000544586372555831	0.000330482916190231	0.000901505706339311
